# QIGOA reality-check | script=run_unet.py | experiment=main | data_source=brats | commit=6ef6d4e45c9669398de1c106d10ec700bb6d3ed2 | generated=2026-07-22T01:29:51
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# A3: class B (learned) — OUT-OF-FOLD ONLY. Trained on all tumour slices of outer-train patients; scored on the single designated slice of held-out patients ('same input' is an INFERENCE constraint).
patient_id,target,method,method_class,fold,seed,checkpoint,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_321,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9136191677175284,7.078069548818602,0.790625,0.559375,0.840625,0.915625,1,0,c75376346c669d8e6d4493bd574cebf8e00baf118189a0a45074f4387f922c34,brats,0
BraTS20_Training_324,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9417273673257024,4.123105625617661,0.7806267806267806,0.6723646723646723,0.8888888888888888,0.9857549857549858,1,0,61222b5ae109e3044cc1f197c36196d7e50cf1f7ccbfef467c66440978edb88e,brats,0
BraTS20_Training_331,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9827962200145384,1.0,0.9765395894428153,0.9618768328445748,0.9853372434017595,1.0,1,0,8d87d83c09f6a43495f20a7bf02290e66bbaf23fb2723e099222076afac6235c,brats,0
BraTS20_Training_336,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9659326963024512,3.1622776601683795,0.9235127478753541,0.8328611898016998,0.943342776203966,0.9886685552407932,1,0,4100c0a7106e4ab7d201bb0273e4cfc43227a0281a79fc1c1090dcfff3b144c1,brats,0
BraTS20_Training_339,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8817911382495695,8.54400374531753,0.7240829346092504,0.5933014354066986,0.8133971291866029,0.9027113237639554,1,0,f9ad307772d2f70d0096e0be7e69e93f68eabd10f5f681d3bda434743cf0211c,brats,0
BraTS20_Training_347,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9400104329681794,7.092073022724848,0.7953667953667953,0.696911196911197,0.8667953667953668,0.9324324324324325,1,0,768385df3e246384a9fd6ec4dfeab189c85d78a2c772d87975cb92ea4a169c60,brats,0
BraTS20_Training_352,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9181981981981981,6.83951216287465,0.7259036144578314,0.5903614457831325,0.8403614457831325,0.9096385542168675,1,0,22bbf3a6d19321bd24c2d35e28682bce9964f86c97ed1148b9b7a7454b93978d,brats,0
BraTS20_Training_357,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.879746835443038,16.916062202009392,0.7052631578947368,0.6368421052631579,0.7666666666666667,0.8491228070175438,4,0,66536ae878bd7c8f941483168ec7371209cbb69df5ca69f3758bf0814e96c216,brats,0
BraTS20_Training_366,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9502164502164502,4.0,0.9208211143695014,0.8475073313782991,0.9384164222873901,0.9618768328445748,1,0,5d186617afb539085500fcc604bc908e47ff251b2ee60e591fe98ae585001587,brats,0
BraTS20_Training_367,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9391911550771022,8.602325267042627,0.8027522935779816,0.764525993883792,0.8486238532110092,0.8883792048929664,2,0,98141741b3fe04c1a9b408405f66287a2b75fe93f3b449a46ad73269cf164ced,brats,0
BraTS20_Training_369,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9405720957384706,3.605551275463989,0.8650385604113111,0.7159383033419023,0.9383033419023136,0.9704370179948586,3,0,cb00ddc3f8a12514c49a1ba403597adba10e0ac46067ac1bc91a646452b82db0,brats,0
BraTS20_Training_002,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8743196437407225,16.234887598359144,0.6455696202531646,0.44556962025316454,0.7291139240506329,0.8075949367088607,1,0,56a31bbc8a02d832da6699110cfa8730d81d994f9482abb44dee3af5660f2983,brats,0
BraTS20_Training_003,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.894901144640999,4.0,0.7509025270758123,0.592057761732852,0.9133574007220217,0.9855595667870036,1,0,88e50ee64a2a6a9fc851910f9f9f5938e6cf7a04667d9037d411b67d106bf50c,brats,0
BraTS20_Training_004,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.921534605745132,7.810249675906654,0.791907514450867,0.6897880539499036,0.8477842003853564,0.9113680154142582,2,0,e360b4d2803ccd214de08f2cc262515b0ab9901f3b89043a271f7ccbf018f3aa,brats,0
BraTS20_Training_007,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9371170590132215,3.1622776601683795,0.8787061994609164,0.7250673854447439,0.9460916442048517,0.9865229110512129,2,0,a2531177e7631242a9029035fdcd61e376e2328b73dfc8b1843babd76d171052,brats,0
BraTS20_Training_011,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9308347529812606,2.23606797749979,0.9074074074074074,0.6574074074074074,0.9814814814814815,0.9969135802469136,2,0,c3386ef8e0796711febbc30e37b644a302f2a86814f873c837cf0fdb83fc0403,brats,0
BraTS20_Training_013,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9247115968427444,5.656854249492381,0.8296943231441049,0.7139737991266376,0.8668122270742358,0.9432314410480349,2,0,067112796f68c10cbd9bff0567399ed451b9cc117678098593f337942ff14845,brats,0
BraTS20_Training_017,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9460132890365448,5.796132365774708,0.8,0.7069306930693069,0.8693069306930693,0.9366336633663367,5,0,a97489ca09f93ee2134a4703a0a898511881d5e35c4832490ab53c4f0e4fff69,brats,0
BraTS20_Training_020,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9171583087512291,5.0990195135927845,0.6825613079019074,0.49727520435967304,0.8038147138964578,0.944141689373297,2,0,ebff702219df69e2812ac92f3d437cdb8d3975dcb0bfc7d65aa68350546302d5,brats,0
BraTS20_Training_023,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8862778010910617,4.47213595499958,0.7647058823529411,0.5798319327731093,0.876750700280112,0.9747899159663865,1,0,9789780b2bc4dfab289eaf88c5ea31ae61beea42a88b511c3d2bc6958e6cb312,brats,0
BraTS20_Training_027,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8796116504854369,9.433981132056603,0.6452830188679245,0.47924528301886793,0.7566037735849057,0.8377358490566038,1,0,63b308a9db3e93b582eebf2b235aeaa86a094dfddff4e2a7cb16ec95a28b8854,brats,0
BraTS20_Training_029,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9381582500675129,3.0,0.8923395445134575,0.7867494824016563,0.9503105590062112,0.989648033126294,2,0,b4f7977aee3c4a1b06722ac9f5d2bd262f3aafc83218163b81d32503412c0e22,brats,0
BraTS20_Training_036,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9137724550898204,2.8284271247461903,0.9082969432314411,0.6375545851528385,0.9694323144104804,1.0,2,0,f289e8471c21d4a2c2cb8a19c32c6c2308d9ef6ae062288c1b61ae675969cbd9,brats,0
BraTS20_Training_038,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8955223880597015,4.123105625617661,0.7419898819561551,0.5784148397976391,0.8735244519392917,0.9713322091062394,4,0,64145dba619425f42ae33de7a7883425782b5b96bbe7ccfd762f96f74f994109,brats,0
BraTS20_Training_047,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9237375981045461,6.324555320336759,0.7044334975369458,0.5139573070607554,0.8029556650246306,0.9129720853858785,1,0,b0a9c8a53995814ded08f2625fe4998f6f2adb7debfd0299ca16597af64cbde5,brats,0
BraTS20_Training_056,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9389433723505219,3.0,0.8606811145510835,0.6934984520123839,0.9628482972136223,0.9969040247678018,1,0,3fc6eaae503a6ae05207b74f629ff306bc14338677ccf6b7c3842a2b4bdf124f,brats,0
BraTS20_Training_074,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.6778359511343804,14.535979907032562,0.4975124378109453,0.32172470978441126,0.6401326699834162,0.8043117744610282,5,0,410e8d2bb38e0ced77fddda83022b0f82ab3d375c8ed3c89213dfd0b16de1445,brats,0
BraTS20_Training_075,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.6428571428571429,33.54101966249684,0.27235772357723576,0.18495934959349594,0.3475609756097561,0.49390243902439024,1,0,fb136c0b02b9becc970070c8f75dc38752e9622c1da6569e03c6ee82ba44c428,brats,0
BraTS20_Training_077,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9573684210526315,2.0,0.9560975609756097,0.8780487804878049,0.9780487804878049,0.9975609756097561,1,0,8501a03bb231004e24ccd4c9895df2336ee370c0bc1920d77babd97b6a94cb5e,brats,0
BraTS20_Training_078,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.928552596889006,6.0,0.8426294820717132,0.6733067729083665,0.898406374501992,0.9382470119521913,1,0,a4c382fea6ce5c7ec3aab07d812be7967e39ea125e060241cf5a15b54e87eacf,brats,0
BraTS20_Training_082,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.7779850746268657,12.771001588787168,0.6137931034482759,0.5206896551724138,0.6758620689655173,0.7241379310344828,1,0,0f9d12c1b27107b110b8964aab830401a832d072492c6d812f20527072ce3204,brats,0
BraTS20_Training_092,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9529616724738676,2.23606797749979,0.9408866995073891,0.8472906403940886,0.9802955665024631,1.0,2,0,3563c891f4978e099965bdf9a4b72d454c5a558934d8a1c98392f4f62eafe740,brats,0
BraTS20_Training_094,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9574563367666816,2.8284271247461903,0.9190283400809717,0.7975708502024291,1.0,1.0,1,0,5c8590ad9aeaa7b240ee3ea5d0836a8dfe75b5df69a08079c9eafab6e7c7b649,brats,0
BraTS20_Training_099,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8116883116883117,5.656854249492381,0.8251231527093597,0.7364532019704434,0.8866995073891626,0.9384236453201971,2,0,5930610698b9aca8d4595166d9ab70a4c1d3bbb261afb87ddc27214d90fa1ab8,brats,0
BraTS20_Training_102,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8633603238866396,5.0,0.6655844155844156,0.42857142857142855,0.801948051948052,0.9675324675324676,1,0,8fbb6d297c309d42818ee040157f03061601f53b44053a1c5ea6e5f6f350fe03,brats,0
BraTS20_Training_113,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.952428810720268,10.034912934784622,0.7613412228796844,0.6528599605522682,0.8126232741617357,0.8599605522682445,3,0,5da9d2ce5fbcfdb1219021b781aeaae0abf75567261538860401c102f1ea08f2,brats,0
BraTS20_Training_115,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9762448606669712,1.4142135623730951,0.9794871794871794,0.9307692307692308,0.9897435897435898,1.0,1,0,7e59a4be952803433e36b62953b4d453bd1312b0acf2c8f8a0d453320bbfed1e,brats,0
BraTS20_Training_117,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9101012105576504,8.0,0.7747899159663866,0.680672268907563,0.8252100840336134,0.8991596638655462,1,0,d86288bbaf8fd4f0e521cfe7b5547a2ae430a2b3dc2e47c3f357de044db73af7,brats,0
BraTS20_Training_123,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.7957894736842105,10.8348381294473,0.6290697674418605,0.5104651162790698,0.7151162790697675,0.8453488372093023,3,0,25a8b7b634fdb7720c0288ec0cd21e848f59857546f8ae9851a738ef8ccc0c91,brats,0
BraTS20_Training_138,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8731128270139449,18.867962264113206,0.6333853354134166,0.5273010920436817,0.7020280811232449,0.7441497659906396,1,0,e4469784c608d3b5ad55612012f30d77f494068a1cd2171134bc21f413e4c207,brats,0
BraTS20_Training_142,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9463340891912321,2.0,0.9623655913978495,0.8333333333333334,0.9946236559139785,1.0,1,0,11a1ee535aebd5bb274c097ac96269f2fb838394489267ea91756e97234d622e,brats,0
BraTS20_Training_143,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8865303574215702,15.0,0.5401301518438177,0.2993492407809111,0.7288503253796096,0.8373101952277657,2,0,e3f2835855fb568489ca7b77ebd55342c1f083ee96fd70fde1404e9edc3355c6,brats,0
BraTS20_Training_144,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.843981423371407,15.905694150420949,0.5905245346869712,0.43485617597292725,0.6480541455160744,0.7225042301184433,2,0,d406932410e2dccaa5d364a4eef5cfd3f5f01f06704f2733edd64dc25fd62713,brats,0
BraTS20_Training_147,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.19498125180271128,29.92862390781724,0.24503311258278146,0.18211920529801323,0.2947019867549669,0.39072847682119205,2,0,1ca7f1f91bc33e9fc21e41eaa9067cca4342da92b87ec4e01a6df748cd04f446,brats,0
BraTS20_Training_149,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9232180533895973,14.18445649162352,0.6831275720164609,0.51440329218107,0.7914951989026063,0.8765432098765432,1,0,dae1230ef9ef5b7e0689e4ab4b133021093f48a9fc9f6d44224ea7d46b5d5b63,brats,0
BraTS20_Training_153,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9282746160794941,6.379553562304021,0.7644539614561028,0.6274089935760171,0.8479657387580299,0.9143468950749465,1,0,545b255757e5a95d8287522fdb6ba2846c22f2d1180cf05dea4c90afe6d9f7e5,brats,0
BraTS20_Training_159,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9401568303755675,3.0,0.9046153846153846,0.7876923076923077,0.9538461538461539,0.963076923076923,1,0,47bd661c7ba083c84e53d0c3cb233a46cac7471df7c11052ff231204132cda87,brats,0
BraTS20_Training_168,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9381232072121295,7.0710678118654755,0.7470881863560732,0.5823627287853578,0.8535773710482529,0.9251247920133111,1,0,caf9095761ed679995f8b1581c48199618906c4e9aa6820ef5f97d4bcd631d36,brats,0
BraTS20_Training_176,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9712609970674487,2.0,0.9606741573033708,0.8342696629213483,0.9719101123595506,1.0,1,0,c27d2f11bee0c44ebd7d6a865ba016df03836a53cb4c49e1c2687d083bd5af31,brats,0
BraTS20_Training_179,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8429390876809615,5.170555836978214,0.425531914893617,0.13829787234042554,0.6781914893617021,0.9441489361702128,2,0,361bba1ce1897fdd7c36614c08693474cb6887be82f71b9affece593a90a1a82,brats,0
BraTS20_Training_191,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9005059021922428,8.246211251235321,0.6939102564102564,0.5705128205128205,0.7580128205128205,0.8541666666666666,2,0,8f9cdea5a210b6942a8fa632d62517c81a694181b28b3d3a89d41ac0b8132b13,brats,0
BraTS20_Training_201,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9378125,3.1622776601683795,0.8228279386712095,0.6507666098807495,0.9437819420783645,0.989778534923339,1,0,5720f5afc13ab631299db4ce90b0d197aa794300234b27485cadfe2b8ef55468,brats,0
BraTS20_Training_206,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.7918622848200313,9.008307770720611,0.6480446927374302,0.5279329608938548,0.7094972067039106,0.7793296089385475,2,0,7c8036229a7e1199757b86f0cdb106dd6910489d927a0e2b2d6ecee5ba4164e7,brats,0
BraTS20_Training_211,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.6099248120300752,17.23850417301022,0.6323777403035413,0.5345699831365935,0.688026981450253,0.7318718381112985,8,0,937c85a313e996dbba1bee6d9d3b87e0592b45856dc7912abcd54bfb8ee7dcaa,brats,0
BraTS20_Training_214,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.973016642430118,2.23606797749979,0.9464720194647201,0.8491484184914841,1.0,1.0,1,0,990c0c432e2129f08470085a1dcc288993585bb8687175f341bd853592a808b9,brats,0
BraTS20_Training_215,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.961026837806301,2.0,0.9595687331536388,0.8382749326145552,0.9865229110512129,0.9973045822102425,1,0,f799cf73dc52b3a2c31c36845b63ad6f7014263a47efa0120bad2892b64c5003,brats,0
BraTS20_Training_224,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9658435605500517,2.8284271247461903,0.9151943462897526,0.8180212014134276,0.9734982332155477,0.9946996466431095,1,0,0635e3cf8cf95dd92190fec1c600181e796f424e53435a32f86d8fc01765afe9,brats,0
BraTS20_Training_228,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8097947069008162,11.440776681796256,0.4657534246575342,0.317351598173516,0.6027397260273972,0.769406392694064,2,0,4fa16a1a04aad01c4c5475a4db6089ae1dcc20caa44eff2d25094914c9db0f43,brats,0
BraTS20_Training_235,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8402988559420966,20.09975124224178,0.5757575757575758,0.45614035087719296,0.6379585326953748,0.7208931419457735,1,0,a0b70274b22b68dfa2c3d8dde75f78a468b9a0c3e963f1bb388bdbea8a0dfb97,brats,0
BraTS20_Training_238,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8115390247474008,26.92582403567252,0.20717781402936378,0.10603588907014681,0.28874388254486133,0.4812398042414356,1,0,1724242ece289156f7a5f68acbeb7a3c778259f6e894d81be4a0e47af82a70d1,brats,0
BraTS20_Training_244,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8979393152685381,6.4031242374328485,0.7784011220196353,0.6619915848527349,0.8583450210378681,0.9270687237026648,3,0,739d55aba6d8e72a7a1c39f5ac19e24c58e56db6477888a62c76f21b60894b73,brats,0
BraTS20_Training_248,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.944603629417383,3.2066050216979254,0.841225626740947,0.6183844011142061,0.947075208913649,0.9860724233983287,1,0,7342b94722ffaf51cbc2b06a8e96058574251870a598c9a743bc97d50047f6fc,brats,0
BraTS20_Training_249,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8393117526975795,11.583858928080831,0.39276485788113696,0.27648578811369506,0.5633074935400517,0.6847545219638242,1,0,19ae3294d544dc8c3dc5ea705213b65c952481806923d75dacbcd8a5ecc95063,brats,0
BraTS20_Training_255,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9435981885549609,7.092073022724848,0.8244147157190636,0.7558528428093646,0.8695652173913043,0.9180602006688964,1,0,e3c5ae293ca6f812e42359f5fd98f825ac6e61e635deb355f0952042ef084f4f,brats,0
BraTS20_Training_264,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9023841655420602,46.06517122512408,0.7325102880658436,0.5308641975308642,0.8395061728395061,0.8847736625514403,3,0,fe6c7043104d61431e95e4be432955be4cc9ddbaebbd586ce79cb3b6900d472c,brats,0
BraTS20_Training_266,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9710950528071151,1.4142135623730951,0.9897260273972602,0.928082191780822,1.0,1.0,1,0,09111037770f32ed71a541be7d0332a6dd102787cd5de4717214f308af34b052,brats,0
BraTS20_Training_268,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.7904328018223234,5.113326778269865,0.3181818181818182,0.2318181818181818,0.42272727272727273,0.9363636363636364,3,0,572b7586dbd93641229b7109c7f0b8a72ceb5a93460c0c83af27407efb16562e,brats,0
BraTS20_Training_278,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8692260316156847,9.0,0.5717439293598234,0.39514348785871967,0.6931567328918322,0.8035320088300221,2,0,892cada0502d19b3cbf2d52892af52d429d9311e46363264eb1294bde68e5736,brats,0
BraTS20_Training_291,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9464862923500539,5.656854249492381,0.7614678899082569,0.544954128440367,0.8880733944954129,0.9376146788990826,1,0,c346375068a9ac866e2d16c27a642be21543f7c190b8fda6277dd6eb82c07c0e,brats,0
BraTS20_Training_292,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9205161772956798,7.615773105863909,0.7347368421052631,0.6189473684210526,0.8105263157894737,0.8863157894736842,4,0,6287f8a9ba16882583c0eabe5b3a4e6e7e44744dedaef81852a38500427b2e79,brats,0
BraTS20_Training_303,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.6858789625360231,7.0,0.558641975308642,0.49691358024691357,0.6882716049382716,0.8549382716049383,3,0,467e47809ea86a14cbbc00ae0c4892262ffbc76a11e181cae65bf379835ff771,brats,0
BraTS20_Training_305,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9297990096125838,10.865043309777349,0.8409742120343839,0.6876790830945558,0.8810888252148997,0.9068767908309455,1,0,10ab4059037f8ce1fea042066a89c1b5e6456e84fe670b2d4d690575f7397c97,brats,0
BraTS20_Training_311,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9436017113963439,3.605551275463989,0.8673469387755102,0.8163265306122449,0.9285714285714286,0.9965986394557823,1,0,f5fd19c62e4f1cb83ddc9ce4489142e5caa349f649d7307f56b7cf7d45fa9d71,brats,0
BraTS20_Training_319,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9432065672641984,9.913556608513373,0.7914110429447853,0.7321063394683026,0.8752556237218814,0.8997955010224948,1,0,910543d753ae701447458a84d9a315f2f6fe71c5ff4d9fb0dd4aa29ee4ca126b,brats,0
BraTS20_Training_323,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.9050055171030194,8.06225774829855,0.4588045234248788,0.2972536348949919,0.6138933764135702,0.8562197092084006,1,0,954720518b08be53595c63beba3e15d6e63ccd85d12e5986672e4a7c62d6b4d1,brats,0
BraTS20_Training_326,wt_flair,2D-UNet,B: learned (out-of-fold only),2,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold2_seed0.pt,0.8702500492222879,17.092392782333356,0.5143540669856459,0.47368421052631576,0.5574162679425837,0.7272727272727273,1,0,71ed85e9eae9409c6be00143872f4af8d1caf4cebf270e2117f6e554699a6cc6,brats,0
