# QIGOA reality-check | script=run_main_grid.py::summarise | experiment=week1 | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T17:11:44
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
target,include_zero_bg,k,method,decode_rule,n_rows,n_patients,dice_median,dice_q1,dice_q3,dice_ci_low,dice_ci_high,hd95_median,nsd_median,n_components_median,empty_mask_rate,psnr_median,ssim_median,relative_gap_mean,relative_gap_std,hit_rate,nfe_mean,runtime_s_mean,placeholder
et_t1ce,true,3,QIGOA,otsu_pick,180,60,0.0573428456050612,0.032043967491807296,0.08173502575100142,0.0461158742530527,0.062309177232828,94.1889002289775,0.06411888608016815,9.0,0.0,27.60584944283606,0.9025598407554408,0.0001368838120574823,0.000351963818961501,0.7166666666666667,5000.0,0.24774130285558285,0
et_t1ce,true,3,QIGOA,upper_union,180,60,0.0573428456050612,0.032043967491807296,0.08173502575100142,0.0461158742530527,0.062309177232828,94.1889002289775,0.06411888608016815,9.0,0.0,27.60584944283606,0.9025598407554408,0.0001368838120574823,0.000351963818961501,0.7166666666666667,5000.0,0.24774130285558285,0
et_t1ce,true,3,WOA,brightest,180,60,0.0768830267268309,0.0443767898086748,0.1938141035613934,0.0651733189250612,0.0931056293485136,89.05330186586936,0.1107292298285511,143.0,0.0,27.616950037275533,0.9036441124860476,4.986536288399888e-05,0.00033522558116053823,0.9722222222222222,5000.0,0.37938493332781037,0
et_t1ce,true,3,WOA,morph,180,60,0.0004719764011799,0.0,0.07602212764407608,0.0,0.04002093807147705,87.459650239485,0.0080321285140562,1.0,0.0,27.616950037275533,0.9036441124860476,4.986536288399888e-05,0.00033522558116053823,0.9722222222222222,5000.0,0.37938493332781037,0
et_t1ce,true,3,WOA,otsu_pick,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.04786015641186,0.06411888608016815,10.0,0.0,27.616950037275533,0.9036441124860476,4.986536288399888e-05,0.00033522558116053823,0.9722222222222222,5000.0,0.37938493332781037,0
et_t1ce,true,3,WOA,upper_union,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.04786015641186,0.06411888608016815,10.0,0.0,27.616950037275533,0.9036441124860476,4.986536288399888e-05,0.00033522558116053823,0.9722222222222222,5000.0,0.37938493332781037,0
et_t1ce,true,3,random,brightest,180,60,0.0782586036489734,0.0449438202247191,0.2004843483643917,0.0672232144017378,0.09301063721113036,88.91117941843935,0.1101178137476325,126.0,0.0,27.58071649349771,0.9018998860834847,0.0006110031526710059,0.00052876244966552,0.11666666666666667,5000.0,0.18855933344446182,0
et_t1ce,true,3,random,morph,180,60,0.01148097243420495,0.0,0.07718933116407538,0.0,0.041527352896435304,85.42227479901523,0.0117159081723385,1.0,0.0,27.58071649349771,0.9018998860834847,0.0006110031526710059,0.00052876244966552,0.11666666666666667,5000.0,0.18855933344446182,0
et_t1ce,true,3,random,otsu_pick,180,60,0.057391227645327544,0.032121416940942976,0.08191594135519435,0.04588195208837745,0.062278753635365454,94.15438243060962,0.0585597467686626,9.0,0.0,27.58071649349771,0.9018998860834847,0.0006110031526710059,0.00052876244966552,0.11666666666666667,5000.0,0.18855933344446182,0
et_t1ce,true,3,random,upper_union,180,60,0.057391227645327544,0.032121416940942976,0.08191594135519435,0.04588195208837745,0.062278753635365454,94.15438243060962,0.0585597467686626,9.0,0.0,27.58071649349771,0.9018998860834847,0.0006110031526710059,0.00052876244966552,0.11666666666666667,5000.0,0.18855933344446182,0
et_t1ce,true,4,DP-exact,brightest,60,60,0.14845455874250885,0.06790149691986617,0.2565582655826558,0.0988602000465224,0.1701075268817204,87.57075730029703,0.11742417340262434,196.5,0.0,29.720523033875693,0.9282175680900362,0.0,0.0,1.0,,0.31552053105007566,0
et_t1ce,true,4,DP-exact,chanvese,60,60,0.0534483214561871,0.030056806791796724,0.0757608398182473,0.0411074712036352,0.0684227229450968,96.76349475486802,0.0,1.0,0.0,29.720523033875693,0.9282175680900362,0.0,0.0,1.0,,0.31552053105007566,0
et_t1ce,true,4,DP-exact,kmeans,60,60,0.2199398856974894,0.09985930609145614,0.4451833256485134,0.1413058111245613,0.31668310990982346,84.54051412692085,0.19290233495545023,163.0,0.0,29.720523033875693,0.9282175680900362,0.0,0.0,1.0,,0.31552053105007566,0
et_t1ce,true,4,DP-exact,morph,60,60,0.0,0.0,0.0705618241332227,0.0,0.0,77.35617995396157,0.0,1.0,0.0,29.720523033875693,0.9282175680900362,0.0,0.0,1.0,,0.31552053105007566,0
